"espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,"
"301019,74,74035070,,San Luis,Villa Mercedes,Museo Historico Municipal Santiago Betbeder,Urquiza 33,D5730CRA,2657,422131,,,-33.6825,-65.4659,DNPyM,Municipal,,Historia local y regional: documentos de la fundacion de la ciudad en 1856 hasta el presente altar de una antigua capilla trajes armas camaras fotograficas y otros objetos. Elementos aborigenes y cotidianos de Villa Mercedes como arados y curtidor,1909,"
"300893,74,74049070,,San Luis,Santa Rosa del Conlara,Museo Polifacetico Municipal Vieja Usina,Calle Aviador Franco N_ 862,D5777AEV,,,,,-32.344729,-65.207134,DNPyM,Municipal,,Esta constituido en el interior de lo que fuera la vieja usina de generacion de electricidad de la localidad. Dentro del museo se conservan motores generadores se exhiben instrumentos objetos personales minerales fotografias restos fosiles de nativo,,"
"300927,74,74028070,,San Luis,Tilisarao,Museo La Tradicion,Bartolome Mitre y Tres Granaderos,D5773AHI,,,,,-32.73534,-65.291539,DNPyM,Privada,,El museo posee una tematica arraigada en el poblador local posibilita la interpretacion de los usos y costumbres de la zona en el predio se pueden observar objetos minerales maquinas carruajes accesorios campestres antiguos la gran mayoria de ello,,"
"300928,74,74028070,,San Luis,Tilisarao,Museo Los Primeros Habitantes,Boulevard Bartolome Mitre y Calle Renca,D5773AHM,,,,,-32.73534,-65.291539,DNPyM,Municipal,,En el interior del museo se pueden apreciar objetos de los primeros habitantes de la region de Noreste de la provincia de San Luis como por ejemplo parte del esqueleto de un habitante primitivo hallado en la zona. Tambien se exhiben objetos historicos,,"
"300993,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Casa Museo Palmira Scrosoppi,Av. del Sol N_ 870,D5881AVV,,,,,-32.34496,-65.014154,DNPyM,Privada,,La casa de la pintora Palmira Scrosoppi es hoy un centro cultural y museo conocido por sus muestras colectivas. Cuenta con tres salas de exposicion donde se pueden observar pinturas fotografias esculturas y tallas en madera de diversos artistas del lug,,"
"301015,74,74035070,,San Luis,Villa Mercedes,Museo Malvinas Eduardo R. Guzman,Av. Mitre N_ 778,D5732AAP,2657,435233,,,-33.679049,-65.46318,DNPyM,Privada,,El museo cuenta con material de las Fuerzas Armadas utilizadas en la Guerra de Malvinas bibliografia de la epoca (1982) y referida al conflicto. Maquetas aviones barcos fotos videos entre otros materiales.,,"
"300810,74,74056150,,San Luis,San Luis,La Casa De Las Culturas,San Martin 383,D5700BQG,266,4452000,,,-33.307214,-66.33617,DNPyM,Provincial,,Antiguo emplazamiento del Cabildo de San Luis y en su momento de la Legislatura provincial que se ha renovado como espacio inclusivo con caracter de integrador cultural que centra sus actividades en las variaciones que conforman la diversidad cultura,,"
"300811,74,74056150,,San Luis,San Luis,Museo Provincial Dora Ochoa De Masramon,Colon 508,D5700AVL,2664,4422196,,,-33.305203,-66.33386,DNPyM,Provincial,1955,Museo Pluridisciplinario. Sus salas reflejan las distintas facetas del acontecer Puntano la historia y el pasado de San Luis su fauna y paleontologia su antropologia cultural y arqueologia los trabajos  de sus artesanos y la actividad plastica de sus,1955,"
"300997,74,74049060,Merlo San Luis,San Luis,Villa de Merlo,Museo Regional Lolma,Av. de Los Incas S/N (Al Lado del Algarrobo Abuelo),5881,,,,,-32.34496,-65.014154,DNPyM,Municipal,,Alberga una multiplicidad de elementos que configuran un pintoresco panorama de la historia y las costumbres del lugar entre estos tesoros del pasado se encuentran muebles de epoca una antigua radio fotografias de los ancestros Merlinos y vajilla de p,,"
"301010,74,74028090,,San Luis,Villa Larca,Museo Inti,Ruta Nacional N_ 6. a 45 Km de la Villa de Merlo Por Ruta Nacional N_ 1,5883,,,,,-32.619958,-64.980926,DNPyM,Privada,,El museo se halla emplazado en la localidad de Villa Larca a unos 22kms. de Concaran por ruta provincial n_ 6. En el museo se exhiben piezas provenientes de distintas partes de America Latina y el mundo. Fotos donde yacen plasmadas las pictografias hall,,"
"301014,74,74035070,,San Luis,Villa Mercedes,Museo Tematico De Fisica Prof A. M. Fiorella De Grilli Lopez,Av. Mitre N_ 873 Localizado en el Colegio N_ 2 Juan Esteban Pedernera,D5732AAD,,,,,-33.677056,-65.4624,DNPyM,Provincial,,""El Colegio N¡2 """"Juan Esteban Pedernera"""" (ex Colegio Nacional) alberga desde el 1 de agosto de 2008 el Museo tematico de fisica """"Prof. A.M.Fiorella Grilli de Lopez""""."",,,,,,,,,,,,,,,,,,,,,"
"300261,74,74056105,La Punta San Luis,San Luis,Ciudad de la Punta,Replica Del Historico Cabildo De 1810,Av. Serrana y Av. Universidad,5710,2664,452000,,,-33.181657,-66.313608,DNPyM,Provincial,,El 25 de mayo de 2010 se inauguro la replica del Cabildo en la ciudad de La Punta. En su interior se pueden apreciar personajes de la epoca colonial (vendedores ambulantes del clero del Regimiento de Patricios) y los ilustres Cabildantes que en 1810 de,,"
"301016,74,74035070,,San Luis,Villa Mercedes,Museo Ferroviario,Av. Mitre 630,D5732AAO,,,,,-33.681641,-65.463961,DNPyM,,,El museo exhibe una maqueta dise–ada totalmente por Eduardo Paganelli donde se muestra en sus 80 Mts. por casi 600 Mts. de vias las playas y estaciones de Villa Mercedes talleres ferroviarios y la linea que une a Villa Mercedes con San Luis.  Tambien s,,"
"301017,74,74035070,,San Luis,Villa Mercedes,Museo De Sitio Del Centro Educativo N_ 9 Juan Llerena,General Paz 555,D5732AFK,,,,,-33.683228,-65.463286,DNPyM,Provincial,,""Este centro educativo era antes llamado Escuela Normal Mixta su origen se remonta a principios del siglo XX y constituye un ejemplo arquitectonico de las """"Escuelas Palacio"""". Recrea el esplendor del establecimiento en sus mejores epocas cuenta con los e"",,,,,,,,,,,,,,,,,,,,,"
"301018,74,74035070,,San Luis,Villa Mercedes,Museo Argentino Nativista Hector Aubert,Las Heras y Eleodoro Lobos,D5730EAB,,,,,-33.690073,-65.470689,DNPyM,Privada,,El Museo Argentino Nativista Hector Aubert conserva una coleccion de vehiculos de carga traccion a sangre que es unica en el mundo y cuenta con 104 carros. Exhibe una pulperia que es la ultima que hubo en San Luis y un busto de Molina Campos que es uno,,"
"300437,74,74021010,Carolina San Luis,San Luis,La Carolina,Museo De La Poesia Manuscrita Juan Crisostomo Lafinur,9 de Julio y San Martin,5701,2664,452010,,,-32.825926,-66.103879,DNPyM,Provincial,2011,Poesia manuscrita. Exhibicion de 300 poemas de Juan Crisostomo Lafinur y de autores de Argentina y otras naciones. El museo forma parte de un complejo historico-cultural y turistico integrado tambien por la casa natal del poeta un monumento en su honor,2011,"
"301023,74,74035080,,San Luis,Villa Reynolds,Museo Heroes De Malvinas Villa Reynolds,""V Brigada Aerea Villa Reynolds"""""",5733,,,,,-33.72535,-65.381426,DNPyM,,,Cuenta con una sala historica donde podemos observar objetos y cuadros de los diferentes trazados de la V Brigada desde sus comienzos.,,,,,,,,,,,,,,,,,,,,,"
"300336,78,78028010,,Santa Cruz,El Calafate,Museo Regional El Calafate,Av. del Libertador 571,Z9405AHD,2902,491924,,,-50.339123,-72.255631,DNPyM,Municipal,1986,Material arqueologico -boleadoras piedras talladas puntas de flecha- muestras paleontologicas -fosiles de distintas especies que fueron hallados en la zona- material geologico flora y fauna de la region - especialmente gran cantidad de aves taxiderm,,"
"300708,78,78021070,Yacimientos Rio Turbio Santa Cruz,Santa Cruz,Rio Turbio,Escuela Museo Minero Don Anatol Kowaloff,Paraje Mina 3 (a 3 Km de Rio Turbio),9047,2902,421250,,,-51.534677,-72.334078,DNPyM,Nacional,,Creada en 1973 para capacitar a los trabajadores de la mina de carbon de la villa minera su interior recrea las profundidades del socavon y las maquinarias que alli se utilizan. Los visitantes equipados con cascos tienen la oportunidad de recrear la v,,"
"300606,78,78014070,,Santa Cruz,Pico Truncado,Museo Historico Y Regional Pico Truncado,Gobernador Gregores y Ruta Provincial 12,9015,,,,,-46.802509,-67.928467,DNPyM,Municipal,1995,Historia de Pico Truncado objetos de antiguos pobladores. Obras de arte de autores locales. Zoologia botanica y arqueologia de la region.,,"
"300692,78,78021040,,Santa Cruz,Rio Gallegos,Museo De Los Pioneros Casa Parisi,Alberdi y El Cano,Z9400AYQ,2933,437763,pioneros@riogallegos.gov.ar,,-51.6152,-69.2258,DNPyM,Municipal,1989,Elementos aportados por pioneros de la zona sus descendientes y por el municipio. La casa fue traida desde Europa en barco y es anterior a 1990. Contiene objetos pertenecientes a la familia Fenton (1886) al Gral. Edelmiro Mayer (gobernador del territor,1989,"
"300639,78,78042010,,Santa Cruz,Puerto San Juli‡n,Museo Tematico Nao Victoria,Av. Costanera y Av. San Martin,9310,2962,454396,,,-49.309623,-67.731981,DNPyM,Municipal,,Evocando la gesta magallanica de 1520 se construyo una replica en escala real de esa embarcacion. Como complemento a los relatos de los guias del museo se permite formar parte al turista de la vida diaria las tareas desarrolladas y los hechos acontecido,,"
"300640,78,78007020,,Santa Cruz,Puerto Santa Cruz,Museo Casa De Los Pioneros,Av. Piedra Buena 104,Z9300BBO,2962,498301,,,-50.019085,-68.52483,DNPyM,Municipal,,Es una de las primeras construcciones realizadas a orillas de la costanera de Puerto Santa Cruz de principios de siglo XX. Esta ambientada con elementos de la epoca permitiendo al visitante realizar un viaje al pasado para conocer las costumbres y esti,,"
"300688,78,78021040,,Santa Cruz,Rio Gallegos,Museo Regional Y Provincial Padre ManuelÊJesus Molina,Ramon y Cajal 51,Z9400BOA,2966,423290,museopadremolina@yahoo.com.ar,,-51.6266,-69.2192,DNPyM,Provincial,1961,Las colecciones de paleontologia arqueologia antropologia zoologia y botanica que dieron origen al museo son producto de los trabajos de investigacion cientifica realizados por su fundador Padre Manuel J. Molina. Hoy el museo posee importantes cole,,"
"300689,78,78021040,,Santa Cruz,Rio Gallegos,Sala Historica Del Regimiento De Infanteria Mecanizado 24 Gral. Jeronimo Costa,Avda. San Martin 2215,Z9400ICJ,2966,420857,,,-51.636856,-69.230371,DNPyM,Nacional,1994,A traves de uniformes armamento y fotografias se cuenta la historia del regimiento de infanteria en la ciudad de Rio Gallegos. Serie de paneles en donde se cuenta la historia de la argentina desde las invasiones inglesas.,,"
"300693,78,78021040,,Santa Cruz,Rio Gallegos,Museo Maritimo Y Naval De La Patagonia Austral,Alcorta 487,Z9400AZI,2966,420483,museonavalaustral@hotmail.com,www.ara.mil.ar,-51.6238,-69.2071,DNPyM,Nacional,1994,Historia fotografica de la infanteria de marina en Rio Gallegos. Sala referida al conflicto de Malvinas. Historia de marinos de accion destacada en Patagonia. Uniformes de epoca. Historia de la armada en la Patagonia.,1994,"
"300691,78,78021040,,Santa Cruz,Rio Gallegos,Museo De La Prefectura Naval ArgentinaÊ,Alcorta 598,Z9400AZL,2966,420577,,,-51.624729,-69.205359,DNPyM,Nacional,2000,El museo muestra el historial de la institucion desde su creacion (1810) por el coronel martin Jacobo Thompson hasta nuestros dias a traves de: maquetas uniformes murales cuadros material bibliografico e historico replicas a escala de embarcaciones,1905,"
"300694,78,78021040,,Santa Cruz,Rio Gallegos,Museo Ferroviario Roberto Galian,Mendoza y Pellegrini,Z9400JME,2966,426766,,,-51.612956,-69.225004,DNPyM,Privada,,""Recorrido por la vida y la historia del ramal ferro-industrial que funciono en Rio Gallegos. Galeria de cuadros material historico bibliografico antigua locomotora a vapor herramientas varias planos del antiguo ramal ferro-industrial """"Eva Peron"""" que"",,,,,,,,,,,,,,,,,,,,,"
"300690,78,78021040,,Santa Cruz,Rio Gallegos,Museo De Arte Eduardo Minnicelli,Maipu 13,Z9400BFA,2966,436323,info@museominnicelli.com.ar,www.museominnicelli.com.ar,-51.6239,-69.2159,DNPyM,Provincial,1996,286 obras entre dibujos pinturas esculturas grabados y fotografias de artistas del pais y del extranjero. Biblioteca multimedia de arte. Banco documental de artistas. El museo pone su mayor enfasis en la funcion pedagogica mediante un plan intensivo c,2000,"
"300695,78,78021040,,Santa Cruz,Rio Gallegos,Centro Cultural Casa Historica Gregores,Alcorta 475,Z9400AZI,2966,444247,,,-51.623912,-69.207164,DNPyM,Provincial,,El centro cultural funciona en la vivienda que habito el Teniente de navio Juan Manuel Gregores gobernador del territorio de Santa Cruz en el periodo 1932-1945. Consta de despacho del gobernador sala comedor dormitorio cocina y cuarto de ba–o mobili,,"
"300075,78,78014010,,Santa Cruz,Caleta Olivia,Museo Del Hombre Y Su Entorno,Deocarets 21,9011,297,4852320,,,-46.435354,-67.521406,DNPyM,Municipal,1986,El museo exhibe colecciones de la historia  local flora y fauna de la provincia de Santa Cruz y antropologia en cuatro salas organizadas en un guion interpretativo dirigido especialmente a establecimientos educativos.,1986,"
"300628,78,78014080,,Santa Cruz,Puerto Deseado,Museo Ferroviario Puerto Deseado,Oneto S/N,9050,297,154245240,,,-47.75094,-65.88629,DNPyM,Privada,,Este museo presenta: fotografias planos herramientas aparatos de comunicacion iluminacion calefaccion objetos y materiales utilizados en la construccion y desarrollo del ramal Puerto Deseado - Las Heras (1909-1978) los que testimonian su rica  his,,"
"300629,78,78014080,,Santa Cruz,Puerto Deseado,Museo Municipal Mario Brozoski,Colon y Belgrano S/N,9050,297,4871358,,,-47.755649,-65.89781,DNPyM,Municipal,1983,Elementos vinculados a la historia local y objetos extraidos de la Goleta Inglesa Swift hundida en Rio Deseado en 1770 entre los que se rescataron botellas vajilla un reloj de arena vasos de vidrio ceramicos cajones de madera botones y lanas. Col,,"
"300731,82,82042220,,Santa Fe,Rufino,Museo Y Archivo Historico Municipal De Rufino,Santa Fe 159,S6100FOC,3382,421256,,,-34.261948,-62.719142,DNPyM,Municipal,,Posee objetos referidos a los pueblos originarios de la zona y a los fundadores de la ciudad de Rufino y gran variedad de objetos y documentacion sobre el funcionamiento del ferrocarril y el telegrafo.,,"
"300988,82,82028230,,Santa Fe,Villa Constituci—n,Museo Municipal Historico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,S2919BHN,3400,474608,mvc-comp@satlink.com,,-33.234815,-60.332494,DNPyM,Municipal,1963,Creado el 6 de febrero de 1959 su acervo representativo de la etapa agroexportadora esta compuesto por objetos de uso cotidiano mobiliario y fotografias. Cuenta con una peque–a coleccion arqueologica correspondiente a las culturas Goya-Malabrigo Gua,1977,"
"300730,82,82028180,,Santa Fe,Rueda,Museo Historico Ferroviario Escribano Alfredo Rueda,Gral. San Martin y J.J.Urquiza,S2109XAA,3400,496020,comunarueda@arnet.com.ar,www.primaverasobrerueda.com.ar,-33.338253,-60.460867,DNPyM,Municipal,1997,El Museo esta ubicado en la antigua estacion que unia Villa Constitucion con Venado Tuerto. Cuenta con una locomotora a vapor de 1904 velocipedos y relojes sala de telefonia area de ciencias naturales y curiosidades herramientas y fotografias de los,1999,"
"300345,82,82126070,,Santa Fe,El Tr_bol,Museo Municipal El Trebol,Avda. Libertad 200,S2535AJO,3401,420316,,,-32.205447,-61.702865,DNPyM,Municipal,1997,Nueve salas con muestras permanentes donde se exponen los testimonios de usos y costumbres modas y actividades de los habitantes de la localidad de El Trebol. Otra sala presenta muestras temporarias dedicadas a la historia de las instituciones locales,1997,"
"300540,82,82126120,,Santa Fe,Mar’a Susana,Museo De La Colonia Y Las Comunicaciones De Estacion Matilde,Bv. San Martin S/N,3013,3401,467150,,,-32.267908,-61.900993,DNPyM,Comunal,,Funciona en el edificio de la ex estacion de ferrocarril de la localidad. Cuenta con piezas en exposicion permanente relacionadas a la actividad ferroviaria. Se disponen tambien muestras temporarias mensuales y se llevan a cabo actividades de capacitacio,,"
"300093,82,82126020,,Santa Fe,Carlos Pellegrini,Museo Historico Comunal Carlos Pellegrini,Bv. Alsina y Nicolas Lavalle,2453,3401,480065,,,-32.05509,-61.788921,DNPyM,Comunal,,Museo dedicado a la historia regional y a reconstruir la vida de los primeros inmigrantes. Posee numerosas piezas de la parroquia de San Agustin de 1895.,,"
"300039,82,82084070,,Santa Fe,Arroyo Seco,Museo Publico Municipal De Arroyo Seco,9 de Julio y Bv. Mansueto Maiorano (Est. Ferroviaria),2128,3402,426790,,,-33.158424,-60.510122,DNPyM,Municipal,1987,Objetos que hacen a la memoria colectiva de Arroyo Seco y zona de influencia desde 1870. Restos arqueologicos de aborigenes antiguos habitantes del lugar.,1997,"
"300763,82,82070230,,Santa Fe,San Carlos Centro,Museo Historico De La Colonia San Carlos,San Martin 550,S3013CQS,3404,422047,,,-32.941927,-60.674136,DNPyM,Municipal,1960,Piezas historicas referidas a la localidad a su fundador a los colonizadores y a personalidades destacadas: objetos de uso domestico fotografias armas utiles de labranza documentos y otros.,1978,"
"300766,82,82070240,,Santa Fe,San Carlos Norte,Museo Pedroniano,Fermin Laprade 420,S3010AIJ,3404,456137,,,-31.674063,-61.074435,DNPyM,Comunal,,Exhibe bibliografia personal del poeta Juan C. Pedroni cuadros mobiliario fotografias y objetos personales del artista entre otros.,,"
